timestamp,u,v,w,surge,sway,hb,hs,ax,ay,az,rx,ry,rz
41.355090,0.450538,-0.034082,-0.014013,0.351382,-0.609479,-0.097079,-0.429953,-0.245750,1.624860,9.621535,0.011946,-0.029106,-0.018901
41.474639,0.437790,-0.058905,-0.007457,0.340250,-0.042169,-0.298269,-0.391450,-0.157832,1.664139,9.697895,0.020032,-0.027508,0.000136
41.578331,0.470477,-0.080569,-0.012749,0.356759,-0.585954,-0.243209,-0.355727,-0.083922,1.657524,9.573918,0.025013,-0.017609,0.000848
41.696116,0.486413,-0.061915,-0.006897,0.357383,-0.109345,-0.336528,-0.363210,-0.128467,1.714724,9.699547,0.026090,-0.009192,-0.000302
41.800302,0.468168,-0.065097,0.008001,0.354304,-0.108782,-0.393182,-0.373711,-0.132918,1.737919,9.644463,0.027508,-0.009642,-0.004462
41.900386,0.443801,-0.059744,0.006166,0.333861,-0.104908,-0.367225,-0.373067,-0.116298,1.797942,9.685264,0.002960,-0.014585,-0.007247
42.010712,0.451222,-0.046971,-0.002554,0.332279,-0.087478,-0.322755,-0.380408,-0.103438,1.778528,9.634887,0.227062,-0.001047,-0.009591
42.113256,0.245230,0.195424,-0.017322,0.341403,-0.086067,-0.337090,-0.345095,-0.059794,1.758439,9.683836,-0.012309,0.001199,-0.018708
42.238904,0.433778,-0.025994,0.008292,0.360664,-0.143794,-0.350019,-0.343885,-0.118428,1.684369,9.601210,-0.008558,-0.003559,-0.032134
42.336867,0.459830,-0.198107,0.061079,0.355514,-0.170911,-0.351346,-0.396369,0.078300,1.510396,9.669486,0.030778,0.000088,-0.031015
42.461067,0.477429,-0.036837,0.012461,0.491955,-0.127705,-0.353490,-0.373621,-0.108235,1.666089,9.701591,0.012769,0.019024,-0.032009
42.559605,0.476750,-0.038607,0.015574,0.326239,-0.133558,-0.405134,-0.295045,-0.163164,1.831149,9.607051,-0.000203,-0.007236,-0.027605
42.663178,0.482987,-0.040353,0.003735,0.347452,-0.062192,-0.302273,-0.433680,-0.100665,1.729352,9.658445,-0.010531,-0.001901,-0.023046
42.765673,0.477402,-0.062076,0.008782,0.336881,-0.108320,-0.358534,-0.403076,-0.125077,1.752410,9.688676,0.238900,0.064514,-0.020305
42.895437,0.482081,-0.055185,0.014167,0.340304,-0.098427,-0.356272,-0.383254,-0.145488,1.624892,9.721327,-0.024772,-0.004703,-0.023922
42.989920,0.480204,-0.047924,0.008360,0.339213,-0.130484,-0.335106,-0.386145,-0.142715,1.713910,9.641925,-0.024448,-0.002354,-0.034281
43.092690,0.473450,-0.050196,0.004140,0.341881,-0.189381,-0.330605,-0.366278,-0.147274,1.611280,9.629075,-0.021697,-0.000007,-0.036748
43.218049,0.458775,-0.042082,0.011094,0.339422,-0.164974,-0.362284,-0.381628,-0.153839,1.604323,9.655053,-0.008644,-0.003011,-0.041122
43.315601,0.436405,-0.067277,0.015043,0.345158,-0.182246,-0.339536,-0.381082,-0.226644,1.620351,9.576355,-0.005384,-0.002945,-0.041518
43.432765,0.476540,-0.040888,0.005666,0.345483,-0.167640,-0.330189,-0.375271,-0.142146,1.629654,9.641974,0.026479,-0.000525,-0.038793
43.538930,0.483017,-0.055906,0.009911,0.354980,-0.133748,-0.353093,-0.391737,-0.125065,1.630319,9.684386,0.131595,0.009328,-0.033299
43.637128,0.470201,-0.048348,0.012678,0.369796,-0.098941,-0.353401,-0.362719,-0.192615,1.714823,9.612300,0.292340,-0.052517,-0.036856
43.739911,0.457474,-0.042947,0.014484,0.345314,-0.161123,-0.343198,-0.369229,-0.189267,1.791416,9.670538,0.023193,-0.002216,-0.031690
43.840663,0.458767,-0.061142,0.014322,0.339690,-0.033900,-0.345347,-0.395145,-0.179110,1.771012,9.640471,0.018290,-0.002616,-0.025212
43.965423,0.456983,-0.038031,0.020903,0.353115,0.012826,-0.340175,-0.390809,-0.138650,1.765925,9.659854,0.019538,0.004244,-0.018165
44.086610,0.416179,-0.026779,0.024981,0.359666,-0.069807,-0.366581,-0.364024,-0.189083,1.805860,9.628618,0.003319,0.003736,-0.014804
44.188229,0.448418,-0.041897,0.018548,0.358000,-0.073647,-0.358086,-0.381405,-0.176109,1.821934,9.623584,-0.007116,0.004915,-0.013141
44.285679,0.452833,-0.087650,0.010545,0.364975,-0.062328,-0.352962,-0.386182,-0.216048,1.777967,9.688787,-0.010484,0.008493,-0.010428
44.394961,0.459238,-0.074424,0.023042,0.380975,-0.083942,-0.348924,-0.373082,-0.216614,1.766568,9.623493,0.039954,0.004766,-0.009522
44.514367,0.467805,-0.068524,0.019236,0.359288,-0.136972,-0.337829,-0.376241,-0.218799,1.845180,9.646032,-0.002033,0.004852,-0.014453
44.612673,0.475079,-0.053716,0.018082,0.359525,-0.110285,-0.331146,-0.400431,-0.230218,1.782526,9.606709,-0.006516,0.005308,-0.019214
44.730530,0.474969,-0.061724,0.017777,0.357103,-0.126036,-0.338477,-0.387152,-0.316897,1.836517,9.577167,-0.001929,0.001821,-0.023334
44.832144,0.460656,-0.052828,0.015298,0.354602,-0.096328,-0.338243,-0.393553,-0.257571,1.773154,9.665184,-0.007258,-0.002899,-0.027107
44.931482,0.459581,-0.035221,0.012623,0.349320,-0.114801,-0.318739,-0.382566,-0.259620,1.758643,9.602880,-0.003331,-0.002932,-0.028450
45.036771,0.464097,-0.060112,0.017428,0.350321,-0.112010,-0.333700,-0.370175,-0.265943,1.814591,9.625491,0.005612,0.006334,-0.027501
45.149004,0.466710,-0.055250,0.017618,0.361223,-0.109246,-0.368596,-0.354657,-0.252510,1.779465,9.647471,0.025631,0.006347,-0.026793
45.271045,0.483272,-0.060712,0.018043,0.362267,-0.131696,-0.347839,-0.340811,-0.247528,1.828831,9.597411,0.279982,-0.005089,-0.036195
45.383244,0.458042,-0.057234,0.005352,0.357813,-0.135856,-0.267768,-0.412470,-0.212603,1.833157,9.677355,0.012436,-0.008801,-0.021810
45.479672,0.451912,-0.048221,0.017567,0.355468,0.117177,-0.333647,-0.376545,-0.236474,1.839522,9.495377,-0.013479,0.009430,-0.022193
45.571853,0.480833,-0.068357,0.023990,0.347163,-0.016281,-0.396676,-0.338543,-0.324421,1.863642,9.639316,-0.007878,0.030855,-0.070272
45.702956,0.450167,-0.016126,0.026287,0.369984,0.438198,-0.452788,-0.340935,-0.379749,2.104785,9.600419,-0.021944,0.029199,-0.005867
45.813690,0.469223,-0.069508,0.035559,0.356722,0.393388,-0.425325,-0.365142,-0.461140,1.813580,9.591075,-0.051172,0.035028,0.067047
45.936189,0.462558,-0.135766,0.032428,0.348406,0.371469,-0.402832,-0.368538,-0.417953,1.746242,9.617928,-0.058202,0.027710,0.052555
46.307236,0.461835,-0.088817,0.026645,0.361997,0.090881,-0.338289,-0.377430,-0.471772,1.455062,9.656575,-0.048314,0.017767,0.017213
46.436390,0.446388,-0.084453,0.019867,0.358834,0.057571,-0.314128,-0.367992,-0.414063,1.399196,9.714137,-0.039359,0.038176,0.014634
46.531225,0.433996,-0.069530,0.036776,0.358517,0.453249,-0.425722,-0.312532,-0.520990,1.446542,9.616140,-0.025114,0.034697,0.011158
46.660494,0.446205,-0.065915,0.034965,0.364159,0.262095,-0.357486,-0.388896,-0.751446,1.443341,9.640226,-0.050963,0.050953,0.015569
46.759438,0.428855,-0.078582,0.032282,0.358376,0.589858,-0.457307,-0.325877,-0.849722,0.992264,9.583626,-0.100409,0.052971,0.064165
46.865322,0.419811,-0.118210,0.038224,-0.056336,0.446099,-0.417710,-0.384326,-0.838323,1.212878,9.757613,-0.109392,-0.015623,0.024829
46.973849,0.404479,-0.076900,-0.018272,-0.125299,-0.409410,-0.065591,-0.480604,-0.717972,1.149098,9.526054,-0.089368,-0.086277,-0.042678
47.071080,0.379098,-0.034003,-0.066697,-0.237836,0.384115,-0.388430,-0.401366,-0.577720,1.003152,9.625479,-0.062206,-0.073707,-0.084558
47.194581,0.368623,0.010915,-0.045746,-0.237836,-0.449990,-0.308306,-0.388601,-0.506487,0.877446,9.646453,-0.015322,-0.047140,-0.109754
47.291785,0.350988,0.026079,-0.020708,-0.237836,-0.401277,-0.348053,-0.370453,-0.585998,0.956612,9.693385,0.014544,-0.035382,-0.120313
47.418812,0.332129,0.002324,-0.011613,-0.237836,-0.354538,-0.362056,-0.387327,-0.535233,0.978665,9.713736,0.049930,-0.049518,-0.122092
47.524434,0.310318,0.021846,-0.021409,-0.237836,-0.302652,-0.326314,-0.411934,-0.464328,1.107198,9.748680,0.055610,-0.057900,-0.114377
47.626208,0.287029,0.016864,-0.019315,-0.237836,-0.236416,-0.323001,-0.382210,-0.395732,1.151165,9.692194,0.060938,-0.047213,-0.103122
47.755259,0.270610,-0.003090,-0.005037,-0.237837,0.549767,-0.459131,-0.359925,-0.286333,1.151167,9.689778,0.048763,-0.046308,-0.063176
47.856874,0.257728,-0.042556,-0.006308,-0.237837,0.190357,-0.410276,-0.344030,-0.347044,1.504633,9.630526,0.026684,-0.039593,0.020177
47.952685,0.238932,-0.102087,0.006097,-0.237837,0.563209,-0.438597,-0.348710,-0.303198,1.251651,9.682609,0.082822,-0.046430,0.022130
48.082087,0.225712,-0.099711,0.008712,-0.237837,0.182911,-0.397788,-0.380863,-0.202580,1.225731,9.693548,-0.005084,-0.052842,-0.005239
48.185937,0.214777,-0.070685,0.007958,-0.237836,0.035425,-0.370095,-0.362701,-0.151197,1.280639,9.702428,-0.012465,-0.052175,-0.011814
48.306801,0.199620,-0.077086,0.008204,-0.237836,0.053824,-0.363144,-0.346403,-0.056364,1.224285,9.698364,-0.023808,-0.051031,-0.013773
48.409190,0.187840,-0.077448,0.013803,-0.237836,0.071645,-0.379004,-0.335808,-0.004012,1.227129,9.688065,-0.035960,-0.048060,-0.012862
48.503454,0.176402,-0.066999,0.019088,-0.237837,0.069877,-0.397463,-0.341827,0.020291,1.270036,9.720923,-0.043141,-0.049268,-0.011271
48.630591,0.176169,-0.073693,0.018708,-0.234481,0.018994,-0.364517,-0.340391,0.122775,1.049488,9.705037,-0.053929,-0.049980,-0.008261
48.731578,0.169046,-0.074763,0.021368,-0.223711,-0.004224,-0.376817,-0.348441,0.195527,1.053850,9.710989,-0.062764,-0.050353,-0.007698
48.834237,0.158809,-0.064379,0.023133,-0.211429,-0.031035,-0.365789,-0.345462,0.216857,0.956554,9.754159,-0.062819,-0.039804,-0.007930
48.952852,0.145490,-0.063469,0.029371,-0.104833,-0.046542,-0.390036,-0.299175,0.392220,0.653795,9.689579,0.185701,-0.036703,-0.009571
49.061681,0.139322,-0.074885,0.035750,0.461031,-0.020832,-0.411771,-0.357959,0.752797,0.909330,9.798150,0.077239,-0.035587,-0.009605
49.176457,0.168792,-0.067970,0.039198,0.488562,-0.051104,-0.411926,-0.298433,0.739245,1.065775,9.636038,0.138558,-0.003607,-0.010835
49.278204,0.206084,-0.086453,0.053269,0.466979,-0.016739,-0.470852,-0.245564,0.612795,1.235646,9.600486,0.180432,0.009997,-0.004114
49.378871,0.256039,-0.078749,0.066783,0.459196,0.161763,-0.462738,-0.323519,0.536128,1.524479,9.672676,0.194654,-0.000062,0.017650
49.508800,0.272706,-0.104381,0.067384,0.433118,0.262641,-0.382859,-0.353303,0.522558,1.751257,9.663174,0.169343,-0.001501,0.057959
49.600159,0.274343,-0.118990,0.067921,0.409468,0.300490,-0.390523,-0.346380,0.519215,1.903395,9.595755,0.135621,0.001927,0.072863
49.728883,0.309082,-0.148886,0.067559,0.411931,0.315049,-0.412521,-0.343699,0.536185,1.985302,9.593294,0.087500,0.017566,0.088847
49.823689,0.310687,-0.160129,0.084576,0.400630,0.300302,-0.455801,-0.334706,0.535468,1.999549,9.583039,0.054031,0.016598,0.092891
49.945414,0.320644,-0.150804,0.084725,0.399333,0.250934,-0.415912,-0.324203,0.474906,2.077205,9.554046,0.013979,0.014079,0.089117
50.035849,0.322683,-0.135093,0.085187,0.378361,0.197913,-0.398554,-0.343588,0.497020,2.123254,9.583761,-0.002017,0.012854,0.082434
50.154031,0.337246,-0.141490,0.087410,0.235193,0.165568,-0.392708,-0.321754,0.119214,2.319608,9.589343,-0.129003,0.010676,0.072980
50.252127,0.318437,-0.127460,0.080962,-0.237836,0.233773,-0.390256,-0.276128,0.193659,1.822324,9.589071,-0.212979,0.015676,0.150702
50.377702,0.289919,-0.172189,0.087805,-0.237836,0.414339,-0.430407,-0.333615,0.347376,1.846201,9.666682,-0.244052,-0.000678,0.132574
50.489346,0.264537,-0.165591,0.079516,-0.237836,0.442060,-0.434429,-0.300355,0.328041,0.921925,9.814535,-0.261667,0.014178,0.169292
50.590266,0.240091,-0.208537,0.080451,-0.237836,0.130669,-0.417298,-0.234718,0.311375,0.824141,9.669241,-0.230696,-0.001221,0.122688
50.689649,0.246335,-0.166795,0.064251,-0.237836,-0.191957,-0.338309,-0.290728,0.408874,0.529309,9.773007,-0.192040,-0.015626,0.084331
50.801756,0.235948,-0.136620,0.050972,-0.237837,-0.270215,-0.344269,-0.314850,0.404672,0.579472,9.813187,-0.139762,-0.017644,0.049877
50.899376,0.234719,-0.095187,0.044616,-0.237837,-0.197581,-0.346786,-0.287111,0.429670,0.432603,9.790082,-0.100791,-0.017694,0.051395
51.005524,0.199243,-0.104879,0.048737,-0.237837,-0.104578,-0.358303,-0.267006,0.431963,0.272540,9.783945,-0.039870,-0.015900,0.052033
51.106100,0.200917,-0.109338,0.040912,-0.237837,-0.030692,-0.364473,-0.291927,0.475608,0.270964,9.810419,0.006422,-0.018174,0.051205
51.215618,0.194619,-0.115027,0.042103,-0.237837,0.023002,-0.335765,-0.271185,0.520069,0.348416,9.784672,0.053000,-0.016990,0.056295
51.335057,0.173502,-0.122020,0.037035,-0.224855,0.130777,-0.344637,-0.274779,0.533273,0.475699,9.797433,0.098508,-0.014192,0.075903
51.440125,0.164241,-0.129684,0.035986,-0.237069,0.181666,-0.354084,-0.237990,0.568438,0.580367,9.738365,0.095462,-0.004562,0.086231
51.536537,0.160679,-0.145372,0.042045,-0.229549,0.178361,-0.377747,-0.259831,0.547040,0.633786,9.733393,0.088839,-0.012937,0.108059
51.661010,0.157442,-0.162963,0.040215,-0.204315,0.247807,-0.344431,-0.284361,0.609021,0.733251,9.767436,0.090937,-0.000647,0.120115
51.760541,0.146795,-0.163268,0.049182,-0.200629,0.224515,-0.379903,-0.241283,0.622289,0.884560,9.722384,0.087638,0.003744,0.123775
51.883770,0.140050,-0.167651,0.051739,-0.198555,0.234893,-0.360332,-0.265695,0.590335,0.932920,10.062404,0.088172,-0.006670,0.136180
51.982814,0.136741,-0.184605,0.035068,-0.189108,0.240827,0.006015,0.078944,0.659051,0.939599,9.850316,0.107587,-0.004974,0.142600
52.110705,0.142043,-0.186211,0.001956,-0.178697,0.222850,0.121032,0.179697,0.714455,1.021769,10.045248,0.126023,0.003611,0.152246
52.210724,0.151797,-0.180019,-0.027346,-0.175958,0.223989,0.266332,0.359356,0.748327,1.268249,9.849817,0.140201,0.013713,0.161254
52.313358,0.134381,-0.196995,-0.042246,-0.175157,0.241765,0.140888,0.339233,0.728637,1.326580,9.813997,0.134878,0.019094,0.174825
52.415230,0.144590,-0.203791,-0.056391,-0.186017,0.263670,0.162137,0.296995,0.729723,1.496979,9.773111,0.129859,0.007941,0.186798
52.538472,0.135069,-0.206887,-0.074952,-0.195625,0.291766,0.190590,0.266355,0.793152,1.651016,9.780702,0.123659,0.008254,0.203963
52.632547,0.127639,-0.234655,-0.088554,-0.171399,0.298246,0.172939,0.284786,0.806632,1.743252,9.746351,0.103330,0.022222,0.208225
52.755624,0.138042,-0.228534,-0.089470,-0.188550,0.270524,0.094026,0.294664,0.814485,1.833039,9.710383,0.071438,0.036513,0.217688
52.849612,0.139298,-0.248986,-0.092093,-0.172368,0.270514,0.118985,0.289295,0.797980,1.852714,9.730475,0.040887,0.037249,0.219710
52.968842,0.131797,-0.242320,-0.105772,-0.177558,0.227037,0.128810,0.269928,0.791586,1.882496,9.692376,0.007071,0.038349,0.211316
53.088863,0.124898,-0.231242,-0.117041,-0.188210,0.153087,0.137431,0.259156,0.811804,1.847656,9.679541,-0.009688,0.032914,0.195105
53.192491,0.123302,-0.207409,-0.132155,-0.179270,0.141911,0.141894,0.250789,0.826833,1.746751,9.677827,-0.014938,0.039539,0.185179
53.311939,0.136822,-0.195834,-0.135544,-0.169307,0.121226,0.088550,0.247441,0.785780,1.683904,9.690560,-0.015860,0.050655,0.167215
53.415605,0.145937,-0.185101,-0.140663,-0.169406,0.019309,0.110935,0.239677,0.764454,1.694372,9.673587,-0.015875,0.045830,0.149821
53.513926,0.128268,-0.170610,-0.150888,-0.170797,0.051992,0.131349,0.201691,0.705244,1.724390,9.647026,-0.016774,0.040707,0.136666
53.620117,0.124757,-0.163873,-0.162804,-0.193529,0.037090,0.094574,0.188081,0.707484,1.601872,9.723541,-0.016499,0.036240,0.122784
53.744701,0.117035,-0.149391,-0.175687,-0.193604,0.027974,0.125841,0.201247,0.690395,1.567078,9.682057,0.008563,0.020501,0.108788
53.837703,0.112781,-0.145797,-0.192756,-0.170702,0.010125,0.102573,0.165221,0.708385,1.639504,9.692057,0.015905,0.017504,0.101150
53.940981,0.121409,-0.139100,-0.198920,-0.170863,-0.017654,0.037282,0.177470,0.709115,1.704866,9.669921,0.117798,0.013698,0.097368
54.044855,0.119194,-0.131610,-0.209891,-0.159726,0.124782,0.012727,0.159667,0.735615,1.688697,9.652265,-0.001241,0.004945,0.092886
54.169356,0.120311,-0.134276,-0.213976,-0.163791,0.104503,-0.002329,0.139352,0.730784,1.656637,9.633432,0.239436,-0.106989,0.071530
54.269065,0.118865,-0.121916,-0.216176,-0.168417,0.062092,-0.020056,0.132560,0.758746,1.597440,9.609991,0.210284,0.386543,0.004043
54.389676,0.107888,-0.115329,-0.214736,-0.165787,0.088299,-0.045237,0.112121,0.756757,1.436944,9.570051,-0.030862,0.219393,0.046871
54.491411,0.106145,-0.101804,-0.217160,-0.178501,0.058621,-0.040907,0.093086,0.771171,1.431411,9.589733,-0.028697,-0.016543,0.034658
54.611459,0.104390,-0.090043,-0.215674,-0.166116,-0.014664,-0.024541,0.085841,0.807147,1.392892,9.636469,-0.010157,-0.021830,0.029893
54.710328,0.110464,-0.074965,-0.213857,-0.161989,-0.022774,-0.095849,0.115414,0.839706,1.415417,9.597120,0.004525,-0.017786,0.026103
54.834875,0.105566,-0.064685,-0.207825,-0.137804,0.066200,-0.161464,0.080735,0.974677,1.464229,9.598313,0.050928,0.005489,0.022159
54.933410,0.099604,-0.057350,-0.189159,0.155576,0.107144,-0.223987,-0.003432,1.196615,1.201979,9.587993,0.177283,0.034461,0.018240
55.031098,0.115044,-0.054143,-0.164644,0.524612,0.134297,-0.296606,-0.061237,1.223054,1.610548,9.463641,0.156734,0.053313,0.015764
55.159966,0.164740,-0.050594,-0.143288,0.482906,0.155670,-0.353189,0.022355,1.021040,1.940780,9.521444,0.186182,0.059678,0.019749
55.253428,0.206155,-0.067633,-0.132440,0.481359,0.204382,-0.377507,0.059235,0.903357,2.259920,9.508590,0.173182,0.047222,0.050372
55.378024,0.225825,-0.112478,-0.122604,0.270936,0.440245,-0.348184,-0.062714,0.460787,2.176045,9.563819,-0.027446,0.050258,0.121584
55.473137,0.209673,-0.122153,-0.111630,-0.069851,0.029469,-0.075712,-0.147301,0.503480,1.648360,9.381169,-0.109713,0.014905,0.078356
55.580744,0.177683,-0.059093,-0.131102,-0.237836,-0.528549,0.240645,-0.285960,0.629395,1.480746,9.468223,-0.095200,0.028776,-0.019332
55.702345,0.173064,0.041769,-0.098870,-0.237837,-0.592910,0.176286,-0.234497,0.610039,1.613801,9.417880,-0.013391,0.092977,-0.144190
55.801318,0.150270,0.125155,-0.047793,-0.213360,-0.665216,0.082659,-0.226459,0.310862,2.022082,9.525281,-0.029097,0.140923,-0.186339
55.920764,0.141896,0.158953,0.001715,-0.217984,-0.665216,0.050879,-0.147676,0.111873,1.942957,9.200800,-0.100560,0.161920,-0.219592
56.016948,0.126006,0.165400,0.045474,-0.217792,-0.665216,0.191848,-0.280386,-0.178064,1.778516,9.120682,-0.117858,0.137452,-0.268783
56.391714,0.117028,0.219321,0.058648,-0.175063,-0.665216,0.201468,-0.345824,-0.323110,1.062178,9.781969,-0.038421,-0.048964,-0.260352
56.516650,0.094025,0.241029,0.047772,-0.181327,-0.665216,0.063760,-0.232978,-0.249993,1.135015,9.803115,0.036272,-0.069575,-0.265051
56.630950,0.114616,0.232311,0.021057,-0.138561,-0.665216,0.094985,-0.271748,-0.201534,1.361336,9.799129,0.108856,-0.073899,-0.303164
56.737483,0.100206,0.249135,0.008646,-0.147170,-0.665216,0.015272,-0.192289,-0.168955,1.538900,9.673137,0.173013,-0.077553,-0.355754
56.827910,0.102684,0.260272,0.000686,-0.107117,-0.665216,0.111595,-0.255265,-0.083355,1.722367,9.700298,0.195720,-0.067165,-0.398808
56.949740,0.097316,0.288797,0.009707,-0.142205,-0.665217,0.130751,-0.183327,-0.156086,1.780362,9.592238,0.209545,-0.052166,-0.441823
57.064491,0.098817,0.301726,0.013643,-0.117648,-0.665217,0.132608,-0.177715,-0.241127,2.097080,9.611964,0.167903,-0.037181,-0.463989
57.165288,0.103897,0.312333,0.021621,-0.122458,-0.339548,0.041810,-0.158503,-0.240399,2.521923,9.520704,0.068853,-0.018995,-0.345492
57.261664,0.108063,0.224085,0.033733,-0.119372,0.154846,-0.096283,-0.189362,-0.300396,2.231907,9.481784,0.026545,-0.006857,-0.283824
57.382177,0.102627,0.194480,0.040224,-0.128958,-0.143196,-0.011848,-0.192363,-0.489267,2.048164,9.482101,0.045601,-0.002006,-0.372939
57.474485,0.101332,0.260464,0.038401,-0.135824,0.012902,-0.080211,-0.174262,-0.532581,2.516133,9.542113,0.047929,-0.057641,-0.385888
57.592875,0.122200,0.261593,-0.008488,-0.136186,-0.101441,0.043669,-0.206745,-0.523737,2.378408,9.323634,-0.031420,-0.077431,-0.264504
57.684531,0.113398,0.179485,-0.012747,-0.131692,0.066012,-0.039316,-0.226352,-0.463268,2.220649,9.539077,-0.075333,-0.072910,-0.290080
57.803841,0.130543,0.191912,0.006397,-0.147828,-0.567895,0.205820,-0.214800,-0.561475,1.997651,9.609119,-0.068305,-0.063522,-0.389925
57.889307,0.107191,0.259203,0.005674,-0.152478,-0.607892,0.211371,-0.158534,-0.601697,1.976582,9.603133,-0.055326,-0.074819,-0.424758
58.005123,0.102403,0.296054,-0.006491,-0.136973,-0.646081,0.235196,-0.218279,-0.551422,1.853356,9.669766,-0.054445,-0.090526,-0.450803
58.109607,0.098198,0.304761,-0.020363,-0.135293,-0.634549,0.226828,-0.242930,-0.550009,1.854096,9.689170,-0.067332,-0.098686,-0.457173
58.206381,0.098675,0.321118,-0.034982,-0.132731,-0.628854,0.196523,-0.201628,-0.509705,1.789835,9.664663,-0.083583,-0.106130,-0.461905
58.323349,0.093068,0.320555,-0.047098,-0.126756,-0.617901,0.176175,-0.155869,-0.446944,1.676725,9.678368,-0.096598,-0.115896,-0.477090
58.425321,0.088739,0.330592,-0.055384,-0.118548,-0.626776,0.164398,-0.165539,-0.425223,1.486601,9.686708,-0.098747,-0.123562,-0.496471
58.525470,0.101268,0.342333,-0.059372,-0.116582,-0.629428,0.156778,-0.168844,-0.336127,1.324747,9.806753,-0.097074,-0.126544,-0.516387
58.642406,0.102988,0.355470,-0.073363,-0.110423,-0.629377,0.143249,-0.152141,-0.303826,1.129603,9.835637,-0.069554,-0.118600,-0.535348
58.760063,0.107597,0.383913,-0.077868,-0.102925,-0.629149,0.055197,-0.109330,-0.265411,1.094131,9.818323,-0.043477,-0.111076,-0.546092
58.860675,0.113138,0.382180,-0.075267,-0.118750,-0.616754,0.063712,-0.122145,-0.235252,1.095790,9.772035,-0.006689,-0.109964,-0.548052
58.977499,0.122250,0.361244,-0.094280,-0.121134,-0.610670,0.049217,-0.126679,-0.209722,1.108680,9.766758,0.032750,-0.120026,-0.540021
59.077868,0.102379,0.378461,-0.098669,-0.130271,-0.582447,0.065957,-0.158514,-0.160063,1.204150,9.729765,0.068575,-0.127043,-0.528560
59.189391,0.113571,0.337009,-0.106787,-0.139440,-0.547672,0.010244,-0.104016,-0.054732,1.217508,9.732477,0.106875,-0.134885,-0.515978
59.288898,0.104006,0.322171,-0.117023,-0.146610,-0.527709,0.002694,-0.123339,0.043710,1.352809,9.734308,0.147108,-0.139177,-0.507612
59.389226,0.121178,0.342205,-0.119373,-0.117106,-0.503169,-0.065236,-0.121492,0.112486,1.566990,9.757019,0.172399,-0.143361,-0.499049
59.496869,0.119210,0.308019,-0.135327,-0.137286,-0.484488,-0.059288,-0.072652,0.127109,1.825397,9.750415,0.171088,-0.148456,-0.487594
59.613344,0.117274,0.294200,-0.148294,-0.132173,-0.434883,-0.081797,-0.080844,0.208936,1.960056,9.701659,0.165183,-0.153095,-0.473774
59.709675,0.129842,0.276871,-0.159557,-0.148892,-0.427153,-0.062678,-0.087767,0.267610,2.132831,9.596517,0.159860,-0.155353,-0.451010
59.832030,0.140723,0.258162,-0.171523,-0.136717,-0.402443,-0.050090,-0.089751,0.310408,2.356634,9.467823,0.145344,-0.154780,-0.417112
59.942556,0.129494,0.247107,-0.164766,-0.133237,-0.396835,-0.037133,-0.065639,0.330644,2.497425,9.409799,0.124898,-0.149816,-0.402339
60.053338,0.131365,0.234076,-0.152770,-0.149644,-0.399210,-0.061350,-0.110776,0.386723,2.652227,9.434770,0.091215,-0.136185,-0.406143
60.150093,0.124385,0.229852,-0.140079,-0.164165,-0.411185,-0.031733,-0.119077,0.423601,2.719328,9.468288,0.064640,-0.120485,-0.410163
60.265528,0.119141,0.233109,-0.131868,-0.148194,-0.400014,-0.040368,-0.117263,0.429349,2.734546,9.455773,0.021935,-0.101392,-0.410325
60.365241,0.118368,0.249299,-0.124215,-0.155499,-0.410755,-0.038974,-0.091836,0.437208,2.754453,9.399144,-0.009810,-0.082812,-0.400720
60.484786,0.103381,0.256665,-0.113226,-0.145851,-0.393831,-0.092708,-0.172303,0.362515,2.781341,9.325272,-0.046187,-0.056773,-0.390856
60.579427,0.109234,0.245302,-0.094759,-0.143884,-0.396803,-0.058138,-0.151678,0.310131,2.780391,9.310845,-0.068378,-0.035231,-0.391399
60.694738,0.100361,0.258040,-0.073029,-0.142823,-0.384574,-0.002767,-0.140068,0.196600,2.694855,9.326363,-0.103174,-0.020403,-0.392706
60.813154,0.105767,0.255729,-0.052163,-0.133216,-0.371623,-0.012502,-0.199341,0.068042,2.505335,9.356678,-0.138509,-0.019884,-0.395359
60.933411,0.113193,0.251556,-0.042169,-0.137369,-0.351029,0.010944,-0.216981,-0.033888,2.340503,9.374619,-0.173942,-0.038307,-0.397150
61.022491,0.101012,0.269879,-0.037396,-0.130744,-0.341490,0.001636,-0.242032,-0.082080,2.206897,9.447714,-0.201025,-0.054231,-0.397260
61.138968,0.096355,0.268385,-0.039535,-0.138104,-0.327619,-0.017226,-0.260128,-0.103686,2.018444,9.470343,-0.218234,-0.064801,-0.403577
61.232232,0.089686,0.272190,-0.034477,-0.149216,-0.341775,-0.016515,-0.255911,-0.088952,1.754723,9.561233,-0.221314,-0.062519,-0.398477
61.342262,0.100242,0.266432,-0.026727,-0.136537,-0.352813,-0.030838,-0.223792,-0.074355,1.355591,9.583184,-0.204253,-0.055579,-0.382703
61.440987,0.088707,0.250160,-0.016004,-0.126566,-0.365401,-0.074511,-0.194219,-0.105918,1.118598,9.645014,-0.173177,-0.056552,-0.360314
61.548509,0.087056,0.256884,-0.003587,-0.118815,-0.376050,-0.111165,-0.203964,-0.096829,0.967469,9.731771,-0.135134,-0.054114,-0.337026
61.752288,0.087165,0.255026,-0.010017,-0.124628,-0.361504,-0.142823,-0.221822,-0.080770,0.904175,9.823171,-0.042622,-0.045356,-0.347783
